	('ML1', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: F')	('TT2609C02', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('TT-2', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: medullary_carcinoma', 'gender: F')	('BHT101', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('CAL62', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('FTC133', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('FTC238', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('8305C', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('8505C', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('BCPAP', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: papillary_carcinoma', 'gender: F')	('CGTHW1', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: F')	('SW579', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: M')
('SDR16C5', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.38198019489531293	-0.4874518588265983	1.6813125672788374	2.5229096836803095	-0.40370132209966864	-0.4954481195299366	-0.4405788784571001	-0.4557372702680479	-0.29611116526101944	-0.3270665977545622	-0.46193926914452654	-0.45420757472237455
('AGR2', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.06307123390236424	-0.5869792095504874	1.8996002250321717	2.3280311915219527	-0.4836029657899574	-0.506446383619552	-0.5470850003986643	-0.41569960103129044	-0.40176724459346813	-0.4111578412993984	-0.42596267549393585	-0.38585926087501043
('ABCB1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.5815521762754657	-0.4467264453328234	2.4116127727034096	1.73507150940903	-0.5457555370017718	-0.5676972989087822	-0.28281604510516273	0.17581347698517966	-0.4758415525747088	-0.42607469209778176	-0.4773782688970759	-0.5186557429040489
('HPGD', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.2808911659762617	-0.4102756736740354	2.773066651126413	1.116747464403307	-0.4405996669654	-0.28145933789166966	-0.4751363067379748	-0.5045546021432451	-0.49710677211128296	-0.4832868201722412	-0.5436949503232714	-0.5345911514868619
('IGFBP2', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): True<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	1.404684327056596	-0.3683491958219536	1.4553451853547055	2.002885254904999	-0.7187103344346945	-0.7502040127232288	-0.7818879110269652	-0.5806471996379596	-0.3505585974445892	-0.5775365192625149	-0.30757852576452943	-0.4274424711998723
('PON3', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.619316964692341	-0.32827939708896925	2.4545348562379794	1.2024238108998688	-0.4974362085808478	-0.18493304087376217	-0.6915270786068383	-0.6125273379731015	-0.4555943842126342	0.9660390459326869	-0.5879041799593946	-0.6454791210826464
('GDF15', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.5743496310480687	-0.19181725616133252	1.898338430410338	1.3871798856528514	-0.5191371308288963	0.0004550835188572212	-0.8809181826100576	-0.40898367334903996	-0.9159985696308726	1.041026986888893	-0.9737736128303494	-1.0107215921084547
('MAL2', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.7724937132517219	-1.175673198508362	1.4781904900813925	1.091096976123882	1.2230329656552716	0.3838225717892538	-0.38371455106349656	0.22284364922464261	-0.9201895398961628	-0.3023670709345886	-1.2733965930353324	-1.1161394126882227
('FSTL5', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.6033306052890346	-0.48380897263214406	2.6790505875432644	-0.5643793672961122	-0.6621559638955787	0.2595878316429685	1.1613589584481827	-0.5179838118343306	0.21708399014059582	-0.47603453769763526	-0.5078719503950275	-0.5015161587351499
('CALCA', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): True<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): True<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): True<p> Pval 9.5698292793e-09</p>')	-0.4826978675401529	-0.45346630459557086	2.9019388768404806	-0.4697773845054889	-0.46934976755004343	0.8571292056829345	0.23834511627134541	-0.4518085304240117	-0.45899338947077295	-0.39770684199602735	-0.44983682983930634	-0.3637762828733831
('A2M', 'extracellular matrix organization (GO:0030198): True<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): True<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): True<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.38592153177319505	-0.4097784603218128	3.097580644387667	-0.3273152042154925	-0.2639439910924674	-0.33886441569992465	-0.2136164898674022	-0.35203599929102086	-0.44099393861153	-0.3570185997338753	-0.3692199568533018	-0.4107151204740345
('CHGB', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.14967058763686156	-0.16676200863462723	3.1374315262588968	-0.4257715554148496	-0.3535975137797598	-0.3138948626204082	-0.27278884011544935	-0.34566988322389436	-0.33919701008563424	-0.43539386318654627	-0.3482484008780955	-0.2857781759564922
('GABRR1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.23790725621422174	-0.22307239072010304	3.169813992012139	-0.3809251395750416	-0.37572259961344373	-0.2175808622998738	-0.240585913790023	-0.30133106348248084	-0.23704066469144344	-0.27479123078099893	-0.33201094559002287	-0.34884592525448865
('CEACAM5', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.239097520739598	-0.28237762049248655	3.168821678052077	-0.3934157395282446	-0.28721762937800693	-0.3179719475272744	-0.13710262236525955	-0.3230340459832573	-0.23976133348417264	-0.28816808853501097	-0.3041834481288735	-0.35649168188989594
('CEACAM6', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.3133968655757194	-0.29531491179375896	3.170679826613876	-0.29937270618240497	-0.24747720068578746	-0.2565518141542167	-0.19482104985821608	-0.34397442564622815	-0.32185990490870875	-0.1960663676915062	-0.34497434935767285	-0.35687023075965524
('HMP19', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.2954177767890713	-0.20617143005647645	3.170018665730292	-0.3129805195032709	-0.29611600185332493	-0.19977025743047042	-0.32023360552219393	-0.39204653701529163	-0.2685559945711082	-0.2490132159769033	-0.37403562623778686	-0.2556777007743954
('SCG3', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.2214460568726695	-0.23848894538915094	3.1725681755223833	-0.3539056427943382	-0.2511451450363525	-0.29541155575979494	-0.33258496229861023	-0.3183201700056975	-0.2736153705159441	-0.25666177044627503	-0.3433363417471458	-0.28765221465640656
('INSM1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.2816033611304843	-0.2593288418441571	3.173001852681802	-0.3055670506546353	-0.26015081536345513	-0.3136544661165419	-0.2948650643040397	-0.31073673229969584	-0.23153834845201587	-0.38302182893208775	-0.2814852783325004	-0.2510500652521849
('KLK11', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.2796467208964422	-0.264710870076602	3.169484937107253	-0.31103487313281103	-0.3568689583827633	-0.36352733185481756	-0.2589059277871809	-0.2665690957082223	-0.2986995720487307	-0.306117982347583	-0.33525943673948205	-0.12814416813261337
